transaction_id;new_product_id;customer_id;transaction_date;online_order;order_status
4439;67_Norco Bicycles_medium_medium_544,05 ;3420;43094;True;Approved
4440;73_Solex_medium_medium_1945,43 ;473;42777;True;Approved
4441;23_Norco Bicycles_low_small_688,63 ;2941;42927;True;Approved
4442;72_Norco Bicycles_medium_medium_360,4 ;1014;43092;False;Approved
4443;25_Giant Bicycles_medium_medium_1538,99 ;2957;42803;True;Approved
4444;87_OHM Cycles_medium_medium_1636,9 ;2698;43043;True;Approved
4445;13_Solex_medium_medium_1163,89 ;51;42743;True;Approved
4446;40_OHM Cycles_high_medium_1458,17 ;1501;43046;True;Approved
4447;58_OHM Cycles_medium_medium_1280,28 ;1826;42947;False;Approved
4448;77_Norco Bicycles_medium_large_1240,31 ;1412;42973;True;Approved
4449;40_OHM Cycles_high_medium_1458,17 ;462;42957;False;Approved
4450;82_Giant Bicycles_medium_medium_1538,99 ;1577;42802;True;Approved
4451;21_WeareA2B_medium_medium_1466,68 ;672;42815;True;Approved
4452;88_Norco Bicycles_medium_medium_1198,46 ;1443;42827;False;Approved
4453;52_OHM Cycles_medium_medium_1280,28 ;1062;42840;True;Approved
4454;80_OHM Cycles_low_medium_1073,07 ;1402;43059;True;Approved
4455;91_WeareA2B_low_medium_642,31 ;1616;42902;False;Approved
4456;12_WeareA2B_medium_medium_1231,15 ;3301;42848;True;Approved
4457;4_Giant Bicycles_high_medium_1129,13 ;1106;42894;False;Approved
4458;93_WeareA2B_medium_medium_1065,03 ;1672;42829;True;Approved
4459;41_Norco Bicycles_low_medium_958,74 ;1610;43091;True;Approved
4460;11_Trek Bicycles_medium_small_1775,81 ;1713;42953;True;Approved
4461;26_WeareA2B_medium_medium_1992,93 ;2652;42737;True;Approved
4462;84_Giant Bicycles_medium_medium_792,9 ;2474;43035;False;Approved
4463;81_Norco Bicycles_medium_small_586,45 ;1363;42959;False;Approved
4464;0_Trek Bicycles_high_medium_495,72 ;2529;42997;True;Approved
4465;28_Norco Bicycles_medium_small_1216,14 ;848;42823;True;Approved
4466;18_Solex_medium_medium_575,27 ;1175;42737;True;Approved
4467;87_Giant Bicycles_high_medium_1179 ;717;42910;False;Approved
4468;35_Trek Bicycles_low_medium_1057,51 ;2925;42897;False;Approved
4469;79_Norco Bicycles_medium_medium_1555,58 ;416;42822;False;Cancelled
4470;6_OHM Cycles_high_medium_227,88 ;1404;42849;True;Approved
4471;49_Solex_medium_large_1061,56 ;3080;42820;True;Approved
4472;3_Trek Bicycles_medium_large_2091,47 ;2992;42740;True;Approved
4473;49_Trek Bicycles_medium_medium_533,51 ;274;42946;False;Approved
4474;66_Giant Bicycles_low_small_590,26 ;1533;42958;False;Approved
4475;2_Solex_medium_medium_71,49 ;1483;42943;True;Approved
4476;0_OHM Cycles_low_medium_71,16 ;1980;42972;True;Approved
4477;58_OHM Cycles_medium_medium_912,52 ;873;42832;True;Approved
4478;0_Norco Bicycles_medium_medium_544,05 ;2174;42893;;Approved
4479;34_Norco Bicycles_high_large_774,53 ;2940;42864;False;Approved
4480;1_Giant Bicycles_medium_medium_1403,5 ;1022;42842;True;Approved
4481;34_WeareA2B_medium_medium_1231,15 ;2952;42982;False;Approved
4482;81_Norco Bicycles_medium_small_586,45 ;2843;42851;True;Approved
4483;47_Trek Bicycles_low_small_1720,7 ;1489;42932;True;Approved
4484;93_OHM Cycles_high_medium_1458,17 ;714;42943;False;Cancelled
4485;86_OHM Cycles_medium_medium_235,63 ;2574;43051;True;Approved
4486;48_WeareA2B_medium_medium_1762,96 ;1426;42979;False;Approved
4487;76_WeareA2B_low_small_1172,78 ;2865;42865;True;Approved
4488;38_Trek Bicycles_medium_large_2091,47 ;3208;42861;False;Approved
4489;87_OHM Cycles_medium_medium_1636,9 ;3326;42899;True;Approved
4490;82_Norco Bicycles_high_medium_1148,64 ;2792;42881;True;Approved
4491;0_Solex_medium_medium_100,35 ;1428;43031;False;Approved
4492;2_Solex_medium_medium_71,49 ;1645;42826;True;Approved
4493;32_Giant Bicycles_medium_medium_642,7 ;3097;43039;True;Approved
4494;3_Trek Bicycles_medium_large_2091,47 ;682;42931;False;Approved
4495;61_Norco Bicycles_medium_small_586,45 ;1189;42894;True;Approved
4496;0_Solex_medium_medium_441,49 ;776;42908;False;Approved
4497;60_Giant Bicycles_high_small_1977,36 ;2404;42756;False;Approved
4498;55_Trek Bicycles_medium_large_1894,19 ;2120;43051;True;Approved
4499;87_Giant Bicycles_high_medium_1179 ;1315;42780;True;Approved
4500;38_Trek Bicycles_medium_large_2091,47 ;1425;43023;True;Approved
4501;83_Solex_medium_large_2083,94 ;1979;43066;False;Approved
4502;26_WeareA2B_medium_medium_1992,93 ;1527;42974;False;Approved
4503;36_Solex_low_medium_945,04 ;68;42751;True;Approved
4504;1_Giant Bicycles_medium_medium_1403,5 ;1091;42739;True;Approved
4505;0_Norco Bicycles_medium_medium_543,39 ;3487;42920;True;Approved
4506;38_Trek Bicycles_medium_large_2091,47 ;2133;42740;False;Approved
4507;69_Giant Bicycles_medium_medium_792,9 ;445;43075;False;Approved
4508;56_OHM Cycles_medium_medium_183,86 ;1018;42850;False;Approved
4509;79_Norco Bicycles_medium_medium_1555,58 ;1494;42748;True;Approved
4510;81_Solex_medium_medium_1151,96 ;2118;42857;True;Approved
4511;50_Giant Bicycles_medium_medium_642,7 ;3145;43031;False;Approved
4512;66_Giant Bicycles_low_small_590,26 ;934;42960;True;Approved
4513;95_Giant Bicycles_medium_large_569,56 ;186;42934;False;Approved
4514;57_WeareA2B_medium_large_1890,39 ;2671;42825;True;Approved
4515;48_WeareA2B_medium_medium_1762,96 ;3241;43088;False;Approved
4516;43_Solex_medium_medium_1151,96 ;1909;42794;True;Approved
4517;15_WeareA2B_medium_medium_1292,84 ;958;42937;False;Approved
4518;69_Giant Bicycles_medium_medium_792,9 ;3199;43007;True;Approved
4519;87_Giant Bicycles_high_medium_1179 ;643;42745;True;Approved
4520;60_Giant Bicycles_high_small_1977,36 ;525;42929;True;Approved
4521;93_WeareA2B_medium_medium_1065,03 ;55;43000;False;Approved
4522;60_Giant Bicycles_high_small_1977,36 ;2690;42738;False;Approved
4523;98_Trek Bicycles_high_medium_358,39 ;2566;43082;True;Approved
4524;72_OHM Cycles_medium_medium_912,52 ;260;42840;True;Approved
4525;49_Trek Bicycles_medium_medium_533,51 ;253;42964;False;Approved
4526;22_WeareA2B_medium_medium_60,34 ;787;42782;True;Approved
4527;40_OHM Cycles_high_medium_1458,17 ;2463;42947;False;Approved
4528;3_Trek Bicycles_medium_large_2091,47 ;65;42812;False;Approved
4529;74_WeareA2B_medium_medium_1228,07 ;3103;42958;True;Approved
4530;63_WeareA2B_medium_medium_1992,93 ;2371;42990;False;Approved
4531;41_Solex_medium_medium_416,98 ;2991;42917;False;Approved
4532;67_Norco Bicycles_medium_medium_544,05 ;2566;42753;True;Approved
4533;25_Giant Bicycles_medium_medium_1538,99 ;1898;42804;False;Approved
4534;10_WeareA2B_medium_medium_1466,68 ;2695;42834;False;Approved
4535;93_WeareA2B_medium_medium_1065,03 ;670;42766;True;Approved
4536;11_Trek Bicycles_medium_small_1775,81 ;1103;43052;False;Approved
4537;89_Giant Bicycles_medium_large_1812,75 ;1637;42956;False;Approved
4538;88_Norco Bicycles_medium_medium_1198,46 ;1379;42868;True;Approved
4539;58_OHM Cycles_medium_medium_912,52 ;1914;42871;False;Approved
4540;45_Trek Bicycles_low_medium_980,37 ;1994;42961;False;Approved
4541;87_Giant Bicycles_high_medium_1179 ;708;42924;False;Approved
4542;40_Trek Bicycles_medium_large_1894,19 ;2616;42969;False;Approved
4543;57_WeareA2B_medium_large_1890,39 ;3199;43070;False;Approved
4544;50_Giant Bicycles_medium_medium_642,7 ;3239;43001;True;Approved
4545;89_WeareA2B_medium_large_1362,99 ;3438;42818;True;Approved
4546;38_Trek Bicycles_medium_large_2091,47 ;2616;42920;True;Approved
4547;83_Solex_medium_large_2083,94 ;1722;43060;False;Approved
4548;21_Solex_medium_large_1071,23 ;3240;42925;False;Approved
4549;59_WeareA2B_medium_small_1415,01 ;3208;42868;False;Approved
4550;4_Giant Bicycles_high_medium_1129,13 ;3297;43035;True;Approved
4551;3_Trek Bicycles_medium_large_2091,47 ;3212;42922;False;Approved
4552;69_Giant Bicycles_medium_medium_792,9 ;2944;42758;True;Approved
4553;7_Giant Bicycles_medium_small_1311,44 ;220;42770;True;Approved
4554;72_OHM Cycles_medium_medium_912,52 ;1331;43040;False;Approved
4555;54_WeareA2B_medium_medium_1292,84 ;609;42909;True;Approved
4556;88_Norco Bicycles_medium_medium_1198,46 ;426;42970;True;Approved
4557;57_WeareA2B_medium_large_1890,39 ;3127;43064;False;Approved
4558;27_Trek Bicycles_medium_medium_499,53 ;830;42813;True;Approved
4559;5_Trek Bicycles_low_medium_574,64 ;3163;42745;False;Approved
4560;28_Norco Bicycles_medium_small_1216,14 ;2160;42780;False;Approved
4561;38_Solex_medium_medium_1577,53 ;1291;43047;True;Approved
4562;80_OHM Cycles_low_medium_1073,07 ;879;42778;False;Approved
4563;3_Trek Bicycles_medium_large_2091,47 ;2580;43035;False;Approved
4564;29_WeareA2B_medium_medium_1065,03 ;394;42968;False;Approved
4565;5_Trek Bicycles_low_medium_574,64 ;10;42973;False;Approved
4566;15_Norco Bicycles_low_medium_958,74 ;785;43079;True;Approved
4567;38_Solex_medium_medium_1577,53 ;198;43041;False;Approved
4568;2_Solex_medium_medium_71,49 ;304;42959;False;Approved
4569;38_Solex_medium_medium_1577,53 ;3083;42992;True;Approved
4570;64_Trek Bicycles_medium_large_1469,44 ;2364;42782;True;Approved
4571;57_WeareA2B_medium_large_1890,39 ;530;42923;True;Approved
4572;5_Giant Bicycles_high_medium_1129,13 ;170;42865;True;Cancelled
4573;31_Giant Bicycles_medium_medium_230,91 ;1321;42773;True;Approved
4574;76_WeareA2B_low_small_1172,78 ;3407;43040;True;Approved
4575;25_Giant Bicycles_medium_medium_1538,99 ;3203;43026;False;Approved
4576;52_OHM Cycles_medium_medium_1280,28 ;2935;42767;False;Approved
4577;69_Giant Bicycles_medium_medium_792,9 ;1272;43075;True;Approved
4578;22_Solex_medium_medium_575,27 ;1391;43036;True;Approved
4579;80_OHM Cycles_low_medium_1073,07 ;338;42886;True;Approved
4580;97_OHM Cycles_medium_medium_742,54 ;485;42945;False;Approved
4581;23_Norco Bicycles_low_small_688,63 ;1805;42901;False;Approved
4582;21_Solex_medium_large_1071,23 ;442;43038;True;Approved
4583;80_OHM Cycles_low_medium_1073,07 ;2844;42846;True;Approved
4584;3_Trek Bicycles_medium_large_2091,47 ;363;43085;True;Approved
4585;76_WeareA2B_low_medium_642,31 ;1609;43038;True;Approved
4586;14_Trek Bicycles_medium_small_1386,84 ;1934;42855;True;Approved
4587;79_Solex_medium_large_2083,94 ;855;42780;False;Approved
4588;100_Trek Bicycles_medium_small_1386,84 ;230;43063;True;Approved
4589;42_OHM Cycles_medium_small_1810 ;831;42963;True;Approved
4590;0_Norco Bicycles_medium_medium_544,05 ;640;43070;True;Approved
4591;79_Norco Bicycles_medium_medium_1555,58 ;446;43007;True;Approved
4592;27_Trek Bicycles_medium_medium_499,53 ;818;42922;True;Approved
4593;2_Solex_medium_medium_71,49 ;293;43077;True;Approved
4594;15_Norco Bicycles_low_medium_958,74 ;2650;43015;True;Approved
4595;11_Giant Bicycles_high_medium_1274,93 ;1699;42929;True;Approved
4596;74_WeareA2B_medium_medium_1228,07 ;997;43005;True;Approved
4597;5_Trek Bicycles_low_medium_574,64 ;1068;42970;True;Approved
4598;69_Giant Bicycles_medium_medium_792,9 ;1720;43040;False;Approved
4599;42_OHM Cycles_medium_small_1810 ;1317;43064;True;Approved
4600;64_Trek Bicycles_medium_large_1469,44 ;1574;43026;True;Approved
4601;65_WeareA2B_medium_medium_1807,45 ;22;42884;True;Approved
4602;72_Norco Bicycles_medium_medium_360,4 ;1326;43012;True;Approved
4603;4_Giant Bicycles_high_medium_1129,13 ;1043;42929;True;Approved
4604;72_OHM Cycles_medium_medium_912,52 ;3148;42910;False;Approved
4605;0____1285,47 ;1957;42856;False;Approved
4606;88_Norco Bicycles_medium_medium_1198,46 ;257;42890;False;Approved
4607;19_OHM Cycles_high_large_12,01 ;835;42860;True;Approved
4608;45_Solex_medium_medium_441,49 ;3094;42856;True;Approved
4609;20_Trek Bicycles_medium_small_1775,81 ;248;42781;False;Approved
4610;36_Solex_low_medium_945,04 ;1992;42959;False;Approved
4611;92_WeareA2B_medium_small_1415,01 ;427;42890;False;Approved
4612;63_Solex_medium_medium_1483,2 ;921;42840;True;Approved
4613;60_Giant Bicycles_high_small_1977,36 ;2392;42891;True;Approved
4614;75_Giant Bicycles_medium_large_1873,97 ;1314;42966;False;Approved
4615;1_Giant Bicycles_medium_medium_1403,5 ;2527;42970;True;Approved
4616;5_Giant Bicycles_high_medium_1129,13 ;2981;42898;True;Approved
4617;32_Giant Bicycles_medium_medium_642,7 ;2701;42995;True;Approved
4618;15_Norco Bicycles_low_medium_958,74 ;791;42876;True;Approved
4619;15_WeareA2B_medium_medium_1292,84 ;1880;42921;False;Approved
4620;53_OHM Cycles_medium_medium_795,34 ;2815;42957;False;Approved
4621;89_Giant Bicycles_medium_large_1812,75 ;881;42952;True;Approved
4622;75_Giant Bicycles_medium_large_1873,97 ;989;42795;True;Approved
4623;99_OHM Cycles_medium_medium_1227,34 ;972;42924;False;Approved
4624;62_Solex_high_medium_1024,66 ;1493;42778;False;Approved
4625;48_WeareA2B_medium_medium_1762,96 ;1843;42817;True;Approved
4626;23_Norco Bicycles_medium_medium_1198,46 ;365;42805;True;Approved
4627;56_OHM Cycles_medium_medium_183,86 ;2009;42897;False;Approved
4628;46_Solex_low_medium_1289,85 ;3366;43055;False;Approved
4629;36_Solex_low_medium_945,04 ;2851;42849;True;Approved
4630;1_Giant Bicycles_medium_large_1873,97 ;3153;42779;False;Approved
4631;62_Solex_medium_medium_478,16 ;746;42799;False;Approved
4632;34_Norco Bicycles_high_large_774,53 ;657;42894;True;Approved
4633;38_Solex_medium_medium_1577,53 ;3017;42749;True;Approved
4634;60_Giant Bicycles_high_small_1977,36 ;1690;43027;False;Approved
4635;49_Solex_medium_large_1061,56 ;2099;42867;True;Approved
4636;77_WeareA2B_medium_medium_1769,64 ;3288;42797;False;Approved
4637;46_OHM Cycles_low_medium_1793,43 ;544;42926;False;Approved
4638;56_OHM Cycles_medium_medium_183,86 ;2736;43057;True;Approved
4639;51_OHM Cycles_high_medium_2005,66 ;2970;42757;True;Approved
4640;21_WeareA2B_medium_medium_1466,68 ;453;42829;False;Approved
4641;31_Giant Bicycles_medium_medium_230,91 ;3163;43085;False;Approved
4642;82_Norco Bicycles_high_medium_1148,64 ;1748;43097;False;Approved
4643;75_Giant Bicycles_medium_large_1873,97 ;1064;42892;True;Approved
4644;34_Norco Bicycles_high_large_774,53 ;1245;42910;False;Approved
4645;6_Solex_high_medium_748,17 ;3363;43048;True;Approved
4646;4_Giant Bicycles_high_medium_1129,13 ;460;42743;True;Approved
4647;85_WeareA2B_medium_medium_752,64 ;440;42948;True;Approved
4648;13_Solex_medium_medium_1163,89 ;1457;42846;True;Approved
4649;4_Giant Bicycles_high_medium_1129,13 ;768;43094;False;Approved
4650;37_OHM Cycles_low_medium_1793,43 ;1547;43050;False;Approved
4651;58_OHM Cycles_medium_medium_912,52 ;2014;42988;False;Approved
4652;56_Norco Bicycles_low_small_688,63 ;2285;42806;True;Approved
4653;0____1678,71 ;104;42802;False;Approved
4654;40_OHM Cycles_high_medium_1458,17 ;3085;43051;;Approved
4655;42_OHM Cycles_medium_small_1810 ;1728;42906;True;Approved
4656;60_Giant Bicycles_high_small_1977,36 ;1597;42833;True;Approved
4657;90_Norco Bicycles_low_medium_363,01 ;1534;43018;True;Approved
4658;86_OHM Cycles_medium_medium_235,63 ;391;42903;True;Approved
4659;97_Solex_medium_large_202,62 ;39;42754;False;Approved
4660;2_Solex_medium_medium_71,49 ;754;42822;True;Approved
4661;32_Giant Bicycles_medium_medium_642,7 ;3310;42849;False;Approved
4662;91_Solex_medium_medium_100,35 ;2348;42930;True;Approved
4663;85_WeareA2B_medium_medium_1228,07 ;262;42968;False;Approved
4664;7_Giant Bicycles_medium_small_1311,44 ;19;42766;False;Approved
4665;35_Giant Bicycles_medium_medium_1403,5 ;638;43039;False;Approved
4666;22_Solex_medium_medium_575,27 ;2943;42992;True;Approved
4667;36_Solex_low_medium_945,04 ;2809;42880;False;Approved
4668;17_Solex_high_medium_1024,66 ;318;42821;False;Approved
4669;29_WeareA2B_medium_medium_1065,03 ;1052;43099;False;Approved
4670;3_Trek Bicycles_medium_large_2091,47 ;2701;42996;True;Approved
4671;0_Norco Bicycles_medium_medium_544,05 ;1039;42885;True;Approved
4672;81_Norco Bicycles_medium_small_586,45 ;1091;42835;False;Approved
4673;50_WeareA2B_medium_small_175,89 ;1431;43080;False;Approved
4674;22_WeareA2B_medium_medium_60,34 ;3138;42829;False;Approved
4675;80_OHM Cycles_low_medium_1073,07 ;205;42843;True;Approved
4676;4_Giant Bicycles_high_medium_1129,13 ;3240;43046;False;Approved
4677;75_Giant Bicycles_medium_large_1873,97 ;2026;42742;False;Approved
4678;67_Solex_medium_large_1071,23 ;2472;42746;False;Approved
4679;38_Solex_medium_medium_1577,53 ;2479;42787;True;Approved
4680;27_Trek Bicycles_medium_medium_499,53 ;801;42917;True;Approved
4681;54_WeareA2B_medium_medium_1292,84 ;3040;42896;;Approved
4682;11_Giant Bicycles_high_medium_1274,93 ;2651;43036;False;Approved
4683;47_Trek Bicycles_low_small_1720,7 ;478;42935;False;Approved
4684;43_Norco Bicycles_medium_medium_1555,58 ;1637;42938;False;Approved
4685;32_Giant Bicycles_medium_medium_642,7 ;3238;42929;True;Approved
4686;64_Trek Bicycles_medium_large_1469,44 ;2462;42909;False;Approved
4687;48_WeareA2B_medium_medium_1762,96 ;90;42952;False;Approved
4688;53_OHM Cycles_medium_medium_795,34 ;2947;43053;False;Approved
4689;88_Norco Bicycles_medium_medium_1198,46 ;2640;43022;False;Approved
4690;54_WeareA2B_medium_medium_1292,84 ;737;42840;True;Approved
4691;0_Norco Bicycles_medium_medium_360,4 ;123;42782;True;Approved
4692;52_OHM Cycles_medium_medium_1280,28 ;2878;42875;False;Approved
4693;88_Norco Bicycles_medium_medium_1198,46 ;97;42884;True;Approved
4694;100_Norco Bicycles_medium_medium_1036,59 ;3399;42857;True;Approved
4695;87_Giant Bicycles_high_medium_1179 ;1791;42753;True;Approved
4696;72_Norco Bicycles_medium_medium_360,4 ;3224;43048;False;Approved
4697;99_OHM Cycles_medium_medium_1227,34 ;2455;42936;True;Approved
4698;66_Giant Bicycles_low_small_590,26 ;1962;42819;False;Approved
4699;3_Trek Bicycles_medium_large_2091,47 ;2771;42838;False;Approved
4700;91_Solex_medium_medium_100,35 ;2932;43080;False;Approved
4701;43_Solex_medium_medium_1151,96 ;783;43003;True;Approved
4702;41_Norco Bicycles_low_medium_958,74 ;2973;42971;True;Approved
4703;0_Trek Bicycles_medium_medium_533,51 ;1944;42849;False;Approved
4704;96_Giant Bicycles_medium_large_1635,3 ;3363;43095;False;Approved
4705;100_Trek Bicycles_medium_small_1386,84 ;3124;42971;False;Approved
4706;54_WeareA2B_medium_medium_1807,45 ;2030;42793;True;Approved
4707;84_Trek Bicycles_medium_medium_290,62 ;2108;42758;False;Approved
4708;25_Giant Bicycles_medium_medium_1538,99 ;1194;43045;False;Approved
4709;84_Trek Bicycles_medium_medium_290,62 ;1429;42878;False;Approved
4710;40_OHM Cycles_high_medium_1458,17 ;549;42794;True;Approved
4711;66_Giant Bicycles_low_small_590,26 ;1952;42880;True;Approved
4712;56_OHM Cycles_medium_medium_183,86 ;751;42852;False;Approved
4713;28_Norco Bicycles_medium_small_1216,14 ;1174;43091;True;Approved
4714;0____437,51 ;2454;43044;True;Approved
4715;37_OHM Cycles_low_medium_1793,43 ;1576;42846;True;Approved
4716;24_Solex_medium_large_1777,8 ;2104;42896;False;Approved
4717;51_OHM Cycles_high_medium_2005,66 ;974;42760;True;Approved
4718;4_Giant Bicycles_high_medium_1129,13 ;731;42875;False;Approved
4719;86_OHM Cycles_medium_medium_235,63 ;1137;42932;True;Approved
4720;8_Solex_medium_small_1703,52 ;1060;42781;True;Approved
4721;0_Norco Bicycles_low_medium_363,01 ;2692;43059;False;Approved
4722;89_WeareA2B_medium_large_1362,99 ;2622;42800;True;Approved
4723;54_WeareA2B_medium_medium_1807,45 ;2522;42997;False;Approved
4724;28_Solex_medium_small_1703,52 ;2325;42742;False;Approved
4725;21_Solex_medium_large_1071,23 ;1389;42819;False;Approved
4726;41_Solex_medium_medium_416,98 ;1672;43057;False;Approved
4727;66_Giant Bicycles_low_small_590,26 ;2587;43035;True;Approved
4728;43_Solex_medium_medium_1151,96 ;839;42783;False;Approved
4729;50_WeareA2B_medium_small_175,89 ;3297;42960;True;Approved
4730;81_Norco Bicycles_medium_small_586,45 ;2028;42856;False;Approved
4731;30_Solex_high_medium_748,17 ;1668;42901;False;Approved
4732;12_WeareA2B_medium_medium_1231,15 ;3178;42792;True;Approved
4733;35_Trek Bicycles_low_medium_1057,51 ;713;42844;True;Approved
4734;21_Solex_medium_large_1071,23 ;32;42837;True;Approved
4735;49_Trek Bicycles_medium_medium_533,51 ;3143;42857;False;Approved
4736;51_OHM Cycles_high_medium_2005,66 ;422;42919;False;Approved
4737;95_Giant Bicycles_medium_large_569,56 ;3002;42971;True;Approved
4738;21_Solex_medium_large_1071,23 ;2534;42857;False;Approved
4739;57_WeareA2B_medium_large_1890,39 ;3159;42778;False;Approved
4740;4_Giant Bicycles_high_medium_1129,13 ;2273;42769;False;Approved
4741;80_OHM Cycles_low_medium_1073,07 ;2183;43084;False;Approved
4742;40_OHM Cycles_high_medium_1458,17 ;525;42923;False;Approved
4743;21_Solex_medium_large_1071,23 ;943;42764;False;Approved
4744;9_Norco Bicycles_medium_small_1216,14 ;2647;43087;True;Cancelled
4745;38_Trek Bicycles_medium_large_2091,47 ;468;42799;True;Approved
4746;28_Norco Bicycles_medium_small_1216,14 ;761;42865;True;Approved
4747;7_Trek Bicycles_low_medium_980,37 ;426;42870;False;Approved
4748;38_Solex_medium_medium_1577,53 ;1062;42846;True;Approved
4749;15_Norco Bicycles_low_medium_958,74 ;102;42966;True;Approved
4750;74_WeareA2B_medium_medium_1228,07 ;2956;42961;True;Approved
4751;99_Trek Bicycles_low_small_1720,7 ;1604;42929;True;Approved
4752;48_WeareA2B_medium_medium_1762,96 ;3402;43015;True;Approved
4753;92_WeareA2B_medium_large_1890,39 ;936;42852;False;Approved
4754;48_WeareA2B_medium_medium_1762,96 ;1238;42951;;Approved
4755;31_Giant Bicycles_medium_medium_230,91 ;628;42889;True;Approved
4756;20_Trek Bicycles_medium_small_1775,81 ;1697;42993;False;Approved
4757;13_Solex_medium_medium_1577,53 ;2288;42987;False;Approved
4758;54_WeareA2B_medium_medium_1292,84 ;2982;42982;True;Approved
4759;58_OHM Cycles_medium_medium_1280,28 ;1718;43006;False;Approved
4760;56_Norco Bicycles_low_small_688,63 ;451;42800;False;Approved
4761;73_Solex_medium_medium_1945,43 ;1119;42820;True;Approved
4762;81_Norco Bicycles_medium_small_586,45 ;42;42767;True;Approved
4763;67_Norco Bicycles_medium_medium_544,05 ;2666;42843;True;Approved
4764;0_Trek Bicycles_medium_medium_533,51 ;1945;42984;True;Approved
4765;100_Norco Bicycles_medium_medium_1036,59 ;239;42834;True;Approved
4766;92_WeareA2B_medium_large_1890,39 ;1808;42958;False;Approved
4767;91_Solex_medium_medium_100,35 ;3172;42930;False;Approved
4768;0_WeareA2B_medium_small_175,89 ;2859;42989;False;Approved
4769;82_Norco Bicycles_high_medium_1148,64 ;3048;42771;False;Approved
4770;31_Giant Bicycles_medium_medium_230,91 ;2628;42748;False;Approved
4771;0_Trek Bicycles_medium_medium_533,51 ;3495;43086;True;Approved
4772;76_WeareA2B_low_medium_642,31 ;1091;43095;False;Approved
4773;14_Solex_high_large_1842,92 ;3483;42854;True;Approved
4774;22_WeareA2B_medium_medium_60,34 ;1026;43013;True;Approved
4775;51_OHM Cycles_high_medium_2005,66 ;2653;42975;False;Approved
4776;46_OHM Cycles_low_medium_1793,43 ;2589;43032;False;Approved
4777;45_Solex_medium_medium_441,49 ;2905;43055;True;Approved
4778;3_Trek Bicycles_medium_large_2091,47 ;21;43030;False;Approved
4779;84_Trek Bicycles_medium_medium_290,62 ;340;43069;False;Approved
4780;0_WeareA2B_medium_medium_60,34 ;803;43023;True;Approved
4781;3_Trek Bicycles_medium_large_2091,47 ;655;43041;True;Approved
4782;12_WeareA2B_medium_medium_1231,15 ;104;43016;False;Approved
4783;36_Solex_low_medium_945,04 ;139;43073;False;Approved
4784;49_Solex_medium_large_1061,56 ;978;42811;False;Approved
4785;89_Giant Bicycles_medium_large_1812,75 ;676;43066;True;Approved
4786;49_Solex_medium_large_1061,56 ;2559;43087;False;Approved
4787;64_Trek Bicycles_medium_large_1469,44 ;2464;43097;False;Approved
4788;69_Giant Bicycles_medium_medium_792,9 ;2980;42948;True;Approved
4789;64_Giant Bicycles_high_small_1977,36 ;710;42996;True;Approved
4790;4_Giant Bicycles_high_medium_1129,13 ;2353;43018;False;Approved
4791;5_Trek Bicycles_low_medium_574,64 ;488;43017;True;Approved
4792;59_WeareA2B_medium_small_1415,01 ;3208;43046;False;Approved
4793;11_Giant Bicycles_high_medium_1274,93 ;540;42995;True;Approved
4794;47_Trek Bicycles_low_small_1720,7 ;2663;42797;False;Approved
4795;43_Norco Bicycles_medium_medium_1555,58 ;1821;43012;True;Approved
4796;85_WeareA2B_medium_medium_752,64 ;2664;42908;True;Approved
4797;49_Trek Bicycles_medium_medium_533,51 ;2046;43066;True;Approved
4798;92_WeareA2B_medium_large_1890,39 ;1460;42939;True;Approved
4799;16_Norco Bicycles_high_small_1661,92 ;2410;42923;True;Approved
4800;78_Giant Bicycles_medium_large_1765,3 ;647;42981;False;Approved
4801;44_WeareA2B_medium_medium_1769,64 ;1447;42779;False;Approved
4802;80_OHM Cycles_low_medium_1073,07 ;1668;42757;True;Approved
4803;20_Trek Bicycles_medium_small_1775,81 ;1692;42848;;Approved
4804;16_Norco Bicycles_high_small_1661,92 ;2041;43019;False;Approved
4805;20_Trek Bicycles_medium_small_1775,81 ;3231;42767;True;Approved
4806;24_Solex_medium_large_1777,8 ;720;43005;False;Approved
4807;10_Solex_medium_medium_1945,43 ;2766;43052;False;Approved
4808;86_Norco Bicycles_high_large_774,53 ;177;43023;True;Approved
4809;40_OHM Cycles_high_medium_1458,17 ;1831;42934;False;Approved
4810;69_Giant Bicycles_medium_medium_792,9 ;1313;42753;False;Approved
4811;99_OHM Cycles_medium_medium_1227,34 ;2929;42751;True;Approved
4812;23_Norco Bicycles_medium_medium_1198,46 ;2866;42837;True;Approved
4813;79_Norco Bicycles_medium_medium_1555,58 ;2723;43059;False;Approved
4814;66_Giant Bicycles_low_small_590,26 ;166;42927;False;Approved
4815;68_OHM Cycles_medium_medium_1636,9 ;2966;43040;False;Approved
4816;75_Giant Bicycles_medium_large_1873,97 ;51;42995;True;Approved
4817;50_WeareA2B_medium_small_175,89 ;3475;43096;False;Approved
4818;16_Norco Bicycles_high_small_1661,92 ;2156;42882;True;Approved
4819;33_Giant Bicycles_medium_small_1311,44 ;720;42824;True;Approved
4820;47_Trek Bicycles_low_small_1720,7 ;1232;42841;True;Approved
4821;94_Giant Bicycles_medium_large_1635,3 ;3121;42842;True;Approved
4822;8_Solex_medium_small_1703,52 ;1489;42954;;Approved
4823;5_Trek Bicycles_low_medium_574,64 ;135;42849;False;Approved
4824;71_Solex_high_large_1842,92 ;1030;42843;True;Approved
